source,risk_label,task_id,sha256,file_size,nodes,local_score
octavi_6042,untested-public,task169,5deeade9207e54562ae10adac28158f0049087357abb124dee01d6d54f76463d,23816,179,14.022483
octavi_6042,untested-public,task170,9f919ea1d3fae6c43dfb70c30fe5ce04e453a44324f39755cb00850f150578bb,64849,681,13.683941
octavi_6042,untested-public,task171,c0dccfce69e87e53b68a617cc0ce6da5c9659180ce2acc2a46007c9915c524cb,3825,1,18.186555
octavi_6042,untested-public,task172,aa923630b6479cf1a1f5e7b7bfe2e4947e1c8ba8edba4f31d250b0b2f0c98dde,479,1,21.598803
octavi_6042,untested-public,task173,a0299600440d0a79709022f1953af8a56eda11e1855cebe4f865b5a0de0e5a2d,10108,69,12.891033
octavi_6042,untested-public,task174,a6f543067be128376f67b828b67c2b02a893fd3d4b5341054c090b91d89ec12d,61839,790,14.120087
octavi_6042,untested-public,task175,122ea790475d4eff4e80ecb7e852b399bc96924472e212c8019c1c4161c11baa,12412,22,13.348835
octavi_6042,untested-public,task176,757c42a63bdd123372b7b8ac3de694e64df328a279914d385e15c5746b274cb9,1420,6,15.818059
octavi_6042,untested-public,task177,cdcbf832519bece9b4bc7966b23d1dba298385f8a602e49475b595b22b33b001,4180,37,13.778698
octavi_6042,untested-public,task178,2efa4e0be0f029b9cfc6cd8f58f215c38a5b6839ceed8e44d6c0ee2c39d579ab,11303,123,14.407499
octavi_6042,untested-public,task179,bde695a21a93b9e2084a9b7e8a8bee5f2cdc694baa71a12d1c34ae921a89cb87,170,1,25.000000
octavi_6042,untested-public,task180,2de5119963dd1a2c303ea79c0f562f2040d904a9a254cb3fe450ae080279da87,4414,5,15.910924
octavi_6042,untested-public,task181,d5e423513a6d975dcf970b7fa00306491312801ed8b9c3232bddaa05e5217ae9,3083,21,17.914936
octavi_6042,untested-public,task182,dcdd8e87825de820e1c2c5ded8e53bb19ca19fc6e1d104df3c6894630ad00ab4,70465,522,11.452178
octavi_6042,untested-public,task183,304fd9d6c78ea14e6b21f5a8929aec65dc8582e0ed5300bcfe6c020cd031d4c2,4645,55,14.878261
octavi_6042,untested-public,task184,d104af166e5c9363a02c3f7e6ed8251c41e1d392701919524a25fceb6aeb384c,6934,51,14.147484
octavi_6042,untested-public,task185,758a09feff24e05f872299153e3728ba75bd0bbd8c3b14ae20c5e6b4faef7df4,18881,242,13.763645
octavi_6042,untested-public,task186,e08e25bcc7a87cfdcb14c47188efdde385ff6605c966217b934a67aa0589a797,2418,6,18.317891
octavi_6042,untested-public,task187,2975071ab48a9883483483822c3d24affcd8bb30d824d97f87c1af47cc9bafff,8852,87,13.409993
octavi_6042,untested-public,task188,b48429ec56843515f15fb784b0246488517e52cca244ecee0a432bfdacfcdec0,4356,41,15.692533
