source,risk_label,task_id,sha256,file_size,nodes,local_score
current_best_6122,lb-verified-current-best,task179,bde695a21a93b9e2084a9b7e8a8bee5f2cdc694baa71a12d1c34ae921a89cb87,170,1,25.000000
current_best_6122,lb-verified-current-best,task180,8f6b55aa41b48daa3c5bde2cf091752666c75e5b3b9acd0b61ce5c378a8988a7,2525,6,16.084031
current_best_6122,lb-verified-current-best,task181,d5e423513a6d975dcf970b7fa00306491312801ed8b9c3232bddaa05e5217ae9,3083,21,17.914936
current_best_6122,lb-verified-current-best,task182,dcdd8e87825de820e1c2c5ded8e53bb19ca19fc6e1d104df3c6894630ad00ab4,70465,522,11.452178
current_best_6122,lb-verified-current-best,task183,46ceea84568fb834441d4df8e55844ba3122e38f8a91006e113ea40c89bebb55,4690,55,14.879226
current_best_6122,lb-verified-current-best,task184,b3e368b3f0f6a0d2cdf52adac0b6437a70cf0ab42df9e7b3b51e0d56516b3171,4876,52,14.302435
current_best_6122,lb-verified-current-best,task185,758a09feff24e05f872299153e3728ba75bd0bbd8c3b14ae20c5e6b4faef7df4,18881,242,13.763645
current_best_6122,lb-verified-current-best,task186,94fe96d560f658725a3f96ad680aa6bd8cff60d73c07044ed73117493e6a98d7,1781,7,18.560650
current_best_6122,lb-verified-current-best,task187,0001d793b80773b9c39ca8b5968b8909efd4ef51b115a3a1d0d16e16a3be5c79,5768,88,13.426798
current_best_6122,lb-verified-current-best,task188,b5aedf9a8411d84cd20d8bded8746b6a16044a019d7d5352e049a9c98ef96837,3259,46,15.725371
current_best_6122,lb-verified-current-best,task189,ad40fd32da208b67a234bbace455a8c50984a7075ef19f2a27f1a571ce90a1e6,6774,110,14.886089
current_best_6122,lb-verified-current-best,task190,0a31ba38881a6fc4af83224d1aa59f0a876aea5808f55f95707b8c5975ac4c06,8781,63,15.675974
