source,risk_label,task_id,sha256,file_size,nodes,local_score
nadeem_6252,public-anchor-candidate,task128,5224331b88562c8c5864a82ed28442ed1a8c17321e5852eb0c193b0a8eabe7e5,3365,28,13.537926
nadeem_6252,public-anchor-candidate,task129,bc11e9e80b9128561b6e14a4908c76853c1496104b6103d675d166b25e9f3a67,726,7,18.258299
nadeem_6252,public-anchor-candidate,task130,129e8e94901df68286dc85134b4be5ba1daa1437df26f1eb430b9272e7f77471,1293,10,15.322911
nadeem_6252,public-anchor-candidate,task131,aef2df6731cdd0168ed41a7637a2b939bb42ff5efe498e6732b1bc4fa4aa2d64,7860,103,14.295633
nadeem_6252,public-anchor-candidate,task132,02558813adda79590927fa1e3d0be80af0e44475a6abbd69beb0d87da57bfdbb,2585,38,14.709279
nadeem_6252,public-anchor-candidate,task133,98c9e52b494fb0f930f72b2508e749c34f95ede21d3da8d2ed929d596b33efb9,10596,122,12.810072
nadeem_6252,public-anchor-candidate,task134,b8c97031d4dd9d04cdd7ec5e6e43525899b583f45e8266ddaa88aa4340ea596a,7061,75,15.575516
nadeem_6252,public-anchor-candidate,task135,a6eca6896b1dbbcd1bf944fb6c9538e2c5fc2cf15786dac3b683be3574fcd543,251,2,19.113896
nadeem_6252,public-anchor-candidate,task136,54b79d7f792cfe272130aa8daf7784f6ff46db39d5419da2bf1152175cc472fe,2845,25,16.515950
nadeem_6252,public-anchor-candidate,task137,1933adc61bb37aa8289a0a8b5aa4bf16be59d72316649981a3f196e76d12aebf,3864,36,13.809044
nadeem_6252,public-anchor-candidate,task138,32972f740b91df81d7495e7bc824df592594382f7f2edab0ef5b07c14f00a0c5,6654,99,14.209445
nadeem_6252,public-anchor-candidate,task139,e3e6133e136fc342560390d22bb08861dc290ef6c9f64e8854070984d4a5946f,3865,33,16.803012
nadeem_6252,public-anchor-candidate,task140,35298d837506c049f25a80c79e44804bf5b76de02a18f7c2e3bf35a0e4b535c9,394,2,19.091917
nadeem_6252,public-anchor-candidate,task141,419409ee1ef9989b22aaba718cfe107b9d915bb476e1f4edee982507a294cede,2345,21,15.331033
nadeem_6252,public-anchor-candidate,task142,b525fbe662a950ccba343052e36da4678bbd57b9039d4f6c5a15f3c0a16fd54a,7454,1,17.504458
nadeem_6252,public-anchor-candidate,task143,545186fc1e5605ade4d666e87702a09678e9c34c1449945e1a0fdef567cea868,2144,24,15.124860
nadeem_6252,public-anchor-candidate,task144,9ccdbc162d23747b26bd043d8488ba2aebe080e2a693304f16ff65bd3b7d6a0e,1358,13,18.333043
nadeem_6252,public-anchor-candidate,task145,22681d1e38fd9b4a50619a4900134ac568081a0007d313598a2d4a001a12a65b,31434,325,13.796907
nadeem_6252,public-anchor-candidate,task146,773d61ca46def6d1e9fdb7916c51a9f5e99a5d39640f394231b2b05a400c4a31,1894,29,17.278651
nadeem_6252,public-anchor-candidate,task147,e65dc2d49c2dd32775575699e73cb1ad0aca1fcca0a87fcec26127b52f631670,3825,1,18.186555
nadeem_6252,public-anchor-candidate,task148,977766efe15f7fabde643b68e24ea47cc5d9069210a295f8ba0c7ab3a2f5b9de,6750,110,14.999885
nadeem_6252,public-anchor-candidate,task149,3137da6fb944a3bb6e03884efc695345a045254de6a366510505b2221d175600,1404,13,16.455386
nadeem_6252,public-anchor-candidate,task150,eef66466514ec7a5328062908ce1f14ca3b8e113c6b1cf7adfe182abcc341de8,1299,11,18.078342
nadeem_6252,public-anchor-candidate,task151,265a8eb2b997ae3dae68af150413ae0c0301bc004251e92a8beb0dc79bd2e36b,3880,1,18.186555
nadeem_6252,public-anchor-candidate,task152,b525fbe662a950ccba343052e36da4678bbd57b9039d4f6c5a15f3c0a16fd54a,7454,1,17.504458
nadeem_6252,public-anchor-candidate,task153,f0f110f71bffda74a8168f2ab942e2b3ff65762c0cb9aa24a0705a53ec03e3fa,8423,108,15.012033
nadeem_6252,public-anchor-candidate,task154,5f1e298db41b5a1f178cc757f413e3eab14e95291dd559a42ff084b616a29b41,8020,44,14.272907
nadeem_6252,public-anchor-candidate,task155,eb14dfb5dced388e02e786c70561a892c539daf1e48ed47cd695642c53b65585,1299,11,18.078342
nadeem_6252,public-anchor-candidate,task156,e365c128127e7c2ba75fc7e0efd5e0d695bb256972b63cf49206bbf65e227349,49215,375,14.813140
nadeem_6252,public-anchor-candidate,task157,54ccca78d90672c897765f456d3c87999218406775f9513916d10c9f994a4e95,154538,3252,13.651336
nadeem_6252,public-anchor-candidate,task158,5f126c6c95b5e9197281b2b0130033f28d88f1c99e7b8717c68508560d5df8da,26673,294,12.827210
nadeem_6252,public-anchor-candidate,task159,93239bd39db8bb07ffc4f354ca7b43656c78ca03e18c9ca72a30ccb093e2eb5a,12966,57,13.597995
nadeem_6252,public-anchor-candidate,task160,9614391ed6a8c961cb2a50b82e22337eab556621bb99de4baaa2f78d0f8b06ad,2189,19,16.569237
nadeem_6252,public-anchor-candidate,task161,aac790a1c2961c5e1042a8a2f49001fa2e554ab4a5bf8990b3490e3ed1658916,4456,39,13.923303
nadeem_6252,public-anchor-candidate,task162,29467827e023a09da29f2c6bcf10d77d7bff035e613d5615f27d623e6f2f3224,2268,19,13.944502
nadeem_6252,public-anchor-candidate,task163,261af5c25f75b8f68293fce15ca95d8473efdd1a3ee6edf45eb5b1981fe6d584,9085,68,14.910655
nadeem_6252,public-anchor-candidate,task164,250771b94d3db4658d4ac04e3bd9a0740f2af0f3aba0bb9b5df4d6181bb470d4,479,1,21.598803
nadeem_6252,public-anchor-candidate,task165,84191da6721ff334125fd7fa8616eb9122ba801b8e467d4f0bac42cdd367fab2,4910,25,13.879762
nadeem_6252,public-anchor-candidate,task166,635ac35cdaf739d7549ee8cd70b4042ae832ff18d2798a37fb1e315bb0990a02,1318,11,14.881845
nadeem_6252,public-anchor-candidate,task167,7205b15363f53274f9987b481f736b594008071406a8a8644556e6d42336b88b,2375,8,18.294361
