source_index,source_label,contract_name,passed,skipped,reason,input_shape,expected_shape,actual_shape,mismatch_count,rule_label
32,ex32,task133_zero_pad_top_left,True,False,ok,"(25, 19)","(25, 19)","(25, 19)",0,v4_plus9_compiler
32,ex32,task133_zero_pad_bottom_right,True,False,ok,"(25, 19)","(25, 19)","(25, 19)",0,v4_plus9_compiler
33,ex33,original,True,False,ok,"(30, 27)","(30, 27)","(30, 27)",0,v4_plus9_compiler
33,ex33,task133_color_bijection,True,False,ok,"(30, 27)","(30, 27)","(30, 27)",0,v4_plus9_compiler
33,ex33,task133_transpose,True,False,ok,"(27, 30)","(27, 30)","(27, 30)",0,v4_plus9_compiler
33,ex33,task133_mirror_lr,True,False,ok,"(30, 27)","(30, 27)","(30, 27)",0,v4_plus9_compiler
33,ex33,task133_mirror_ud,True,False,ok,"(30, 27)","(30, 27)","(30, 27)",0,v4_plus9_compiler
33,ex33,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(31, 28)>(30, 30)","(31, 28)","(31, 28)",,,
33,ex33,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(31, 28)>(30, 30)","(31, 28)","(31, 28)",,,
34,ex34,original,True,False,ok,"(13, 27)","(13, 27)","(13, 27)",0,v4_plus9_compiler
34,ex34,task133_color_bijection,True,False,ok,"(13, 27)","(13, 27)","(13, 27)",0,v4_plus9_compiler
34,ex34,task133_transpose,True,False,ok,"(27, 13)","(27, 13)","(27, 13)",0,v4_plus9_compiler
34,ex34,task133_mirror_lr,True,False,ok,"(13, 27)","(13, 27)","(13, 27)",0,v4_plus9_compiler
34,ex34,task133_mirror_ud,True,False,ok,"(13, 27)","(13, 27)","(13, 27)",0,v4_plus9_compiler
34,ex34,task133_zero_pad_top_left,True,False,ok,"(14, 28)","(14, 28)","(14, 28)",0,v4_plus9_compiler
34,ex34,task133_zero_pad_bottom_right,True,False,ok,"(14, 28)","(14, 28)","(14, 28)",0,v4_plus9_compiler
35,ex35,original,True,False,ok,"(15, 18)","(15, 18)","(15, 18)",0,v4_plus9_compiler
35,ex35,task133_color_bijection,True,False,ok,"(15, 18)","(15, 18)","(15, 18)",0,v4_plus9_compiler
35,ex35,task133_transpose,True,False,ok,"(18, 15)","(18, 15)","(18, 15)",0,v4_plus9_compiler
35,ex35,task133_mirror_lr,True,False,ok,"(15, 18)","(15, 18)","(15, 18)",0,v4_plus9_compiler
35,ex35,task133_mirror_ud,True,False,ok,"(15, 18)","(15, 18)","(15, 18)",0,v4_plus9_compiler
35,ex35,task133_zero_pad_top_left,True,False,ok,"(16, 19)","(16, 19)","(16, 19)",0,v4_plus9_compiler
35,ex35,task133_zero_pad_bottom_right,True,False,ok,"(16, 19)","(16, 19)","(16, 19)",0,v4_plus9_compiler
36,ex36,original,True,False,ok,"(18, 28)","(18, 28)","(18, 28)",0,v4_plus9_compiler
36,ex36,task133_color_bijection,True,False,ok,"(18, 28)","(18, 28)","(18, 28)",0,v4_plus9_compiler
36,ex36,task133_transpose,True,False,ok,"(28, 18)","(28, 18)","(28, 18)",0,v4_plus9_compiler
36,ex36,task133_mirror_lr,True,False,ok,"(18, 28)","(18, 28)","(18, 28)",0,v4_plus9_compiler
36,ex36,task133_mirror_ud,True,False,ok,"(18, 28)","(18, 28)","(18, 28)",0,v4_plus9_compiler
36,ex36,task133_zero_pad_top_left,True,False,ok,"(19, 29)","(19, 29)","(19, 29)",0,v4_plus9_compiler
36,ex36,task133_zero_pad_bottom_right,True,False,ok,"(19, 29)","(19, 29)","(19, 29)",0,v4_plus9_compiler
37,ex37,original,True,False,ok,"(19, 29)","(19, 29)","(19, 29)",0,v4_plus9_compiler
37,ex37,task133_color_bijection,True,False,ok,"(19, 29)","(19, 29)","(19, 29)",0,v4_plus9_compiler
37,ex37,task133_transpose,True,False,ok,"(29, 19)","(29, 19)","(29, 19)",0,v4_plus9_compiler
37,ex37,task133_mirror_lr,True,False,ok,"(19, 29)","(19, 29)","(19, 29)",0,v4_plus9_compiler
37,ex37,task133_mirror_ud,True,False,ok,"(19, 29)","(19, 29)","(19, 29)",0,v4_plus9_compiler
37,ex37,task133_zero_pad_top_left,True,False,ok,"(20, 30)","(20, 30)","(20, 30)",0,v4_plus9_compiler
37,ex37,task133_zero_pad_bottom_right,True,False,ok,"(20, 30)","(20, 30)","(20, 30)",0,v4_plus9_compiler
38,ex38,original,True,False,ok,"(18, 24)","(18, 24)","(18, 24)",0,v4_plus9_compiler
38,ex38,task133_color_bijection,True,False,ok,"(18, 24)","(18, 24)","(18, 24)",0,v4_plus9_compiler
38,ex38,task133_transpose,True,False,ok,"(24, 18)","(24, 18)","(24, 18)",0,v4_plus9_compiler
38,ex38,task133_mirror_lr,True,False,ok,"(18, 24)","(18, 24)","(18, 24)",0,v4_plus9_compiler
38,ex38,task133_mirror_ud,True,False,ok,"(18, 24)","(18, 24)","(18, 24)",0,v4_plus9_compiler
38,ex38,task133_zero_pad_top_left,True,False,ok,"(19, 25)","(19, 25)","(19, 25)",0,v4_plus9_compiler
38,ex38,task133_zero_pad_bottom_right,True,False,ok,"(19, 25)","(19, 25)","(19, 25)",0,v4_plus9_compiler
39,ex39,original,True,False,ok,"(24, 28)","(24, 28)","(24, 28)",0,v4_plus9_compiler
39,ex39,task133_color_bijection,True,False,ok,"(24, 28)","(24, 28)","(24, 28)",0,v4_plus9_compiler
39,ex39,task133_transpose,True,False,ok,"(28, 24)","(28, 24)","(28, 24)",0,v4_plus9_compiler
39,ex39,task133_mirror_lr,True,False,ok,"(24, 28)","(24, 28)","(24, 28)",0,v4_plus9_compiler
39,ex39,task133_mirror_ud,True,False,ok,"(24, 28)","(24, 28)","(24, 28)",0,v4_plus9_compiler
39,ex39,task133_zero_pad_top_left,True,False,ok,"(25, 29)","(25, 29)","(25, 29)",0,v4_plus9_compiler
39,ex39,task133_zero_pad_bottom_right,True,False,ok,"(25, 29)","(25, 29)","(25, 29)",0,v4_plus9_compiler
40,ex40,original,True,False,ok,"(24, 20)","(24, 20)","(24, 20)",0,v4_plus9_compiler
40,ex40,task133_color_bijection,True,False,ok,"(24, 20)","(24, 20)","(24, 20)",0,v4_plus9_compiler
40,ex40,task133_transpose,True,False,ok,"(20, 24)","(20, 24)","(20, 24)",0,v4_plus9_compiler
40,ex40,task133_mirror_lr,True,False,ok,"(24, 20)","(24, 20)","(24, 20)",0,v4_plus9_compiler
40,ex40,task133_mirror_ud,True,False,ok,"(24, 20)","(24, 20)","(24, 20)",0,v4_plus9_compiler
40,ex40,task133_zero_pad_top_left,True,False,ok,"(25, 21)","(25, 21)","(25, 21)",0,v4_plus9_compiler
40,ex40,task133_zero_pad_bottom_right,True,False,ok,"(25, 21)","(25, 21)","(25, 21)",0,v4_plus9_compiler
41,ex41,original,True,False,ok,"(19, 30)","(19, 30)","(19, 30)",0,v4_plus9_compiler
41,ex41,task133_color_bijection,True,False,ok,"(19, 30)","(19, 30)","(19, 30)",0,v4_plus9_compiler
41,ex41,task133_transpose,True,False,ok,"(30, 19)","(30, 19)","(30, 19)",0,v4_plus9_compiler
41,ex41,task133_mirror_lr,True,False,ok,"(19, 30)","(19, 30)","(19, 30)",0,v4_plus9_compiler
41,ex41,task133_mirror_ud,True,False,ok,"(19, 30)","(19, 30)","(19, 30)",0,v4_plus9_compiler
41,ex41,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(20, 31)>(30, 30)","(20, 31)","(20, 31)",,,
41,ex41,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(20, 31)>(30, 30)","(20, 31)","(20, 31)",,,
42,ex42,original,True,False,ok,"(26, 29)","(26, 29)","(26, 29)",0,v4_plus9_compiler
42,ex42,task133_color_bijection,True,False,ok,"(26, 29)","(26, 29)","(26, 29)",0,v4_plus9_compiler
42,ex42,task133_transpose,True,False,ok,"(29, 26)","(29, 26)","(29, 26)",0,v4_plus9_compiler
42,ex42,task133_mirror_lr,True,False,ok,"(26, 29)","(26, 29)","(26, 29)",0,v4_plus9_compiler
42,ex42,task133_mirror_ud,True,False,ok,"(26, 29)","(26, 29)","(26, 29)",0,v4_plus9_compiler
42,ex42,task133_zero_pad_top_left,True,False,ok,"(27, 30)","(27, 30)","(27, 30)",0,v4_plus9_compiler
42,ex42,task133_zero_pad_bottom_right,True,False,ok,"(27, 30)","(27, 30)","(27, 30)",0,v4_plus9_compiler
43,ex43,original,True,False,ok,"(26, 15)","(26, 15)","(26, 15)",0,v4_plus9_compiler
43,ex43,task133_color_bijection,True,False,ok,"(26, 15)","(26, 15)","(26, 15)",0,v4_plus9_compiler
43,ex43,task133_transpose,True,False,ok,"(15, 26)","(15, 26)","(15, 26)",0,v4_plus9_compiler
43,ex43,task133_mirror_lr,True,False,ok,"(26, 15)","(26, 15)","(26, 15)",0,v4_plus9_compiler
43,ex43,task133_mirror_ud,True,False,ok,"(26, 15)","(26, 15)","(26, 15)",0,v4_plus9_compiler
43,ex43,task133_zero_pad_top_left,True,False,ok,"(27, 16)","(27, 16)","(27, 16)",0,v4_plus9_compiler
43,ex43,task133_zero_pad_bottom_right,True,False,ok,"(27, 16)","(27, 16)","(27, 16)",0,v4_plus9_compiler
44,ex44,original,True,False,ok,"(24, 19)","(24, 19)","(24, 19)",0,v4_plus9_compiler
44,ex44,task133_color_bijection,True,False,ok,"(24, 19)","(24, 19)","(24, 19)",0,v4_plus9_compiler
44,ex44,task133_transpose,True,False,ok,"(19, 24)","(19, 24)","(19, 24)",0,v4_plus9_compiler
44,ex44,task133_mirror_lr,True,False,ok,"(24, 19)","(24, 19)","(24, 19)",0,v4_plus9_compiler
44,ex44,task133_mirror_ud,True,False,ok,"(24, 19)","(24, 19)","(24, 19)",0,v4_plus9_compiler
44,ex44,task133_zero_pad_top_left,True,False,ok,"(25, 20)","(25, 20)","(25, 20)",0,v4_plus9_compiler
44,ex44,task133_zero_pad_bottom_right,True,False,ok,"(25, 20)","(25, 20)","(25, 20)",0,v4_plus9_compiler
45,ex45,original,True,False,ok,"(20, 30)","(20, 30)","(20, 30)",0,v4_plus9_compiler
45,ex45,task133_color_bijection,True,False,ok,"(20, 30)","(20, 30)","(20, 30)",0,v4_plus9_compiler
45,ex45,task133_transpose,True,False,ok,"(30, 20)","(30, 20)","(30, 20)",0,v4_plus9_compiler
45,ex45,task133_mirror_lr,True,False,ok,"(20, 30)","(20, 30)","(20, 30)",0,v4_plus9_compiler
45,ex45,task133_mirror_ud,True,False,ok,"(20, 30)","(20, 30)","(20, 30)",0,v4_plus9_compiler
45,ex45,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(21, 31)>(30, 30)","(21, 31)","(21, 31)",,,
45,ex45,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(21, 31)>(30, 30)","(21, 31)","(21, 31)",,,
46,ex46,original,True,False,ok,"(27, 22)","(27, 22)","(27, 22)",0,v4_plus9_compiler
46,ex46,task133_color_bijection,True,False,ok,"(27, 22)","(27, 22)","(27, 22)",0,v4_plus9_compiler
46,ex46,task133_transpose,True,False,ok,"(22, 27)","(22, 27)","(22, 27)",0,v4_plus9_compiler
46,ex46,task133_mirror_lr,True,False,ok,"(27, 22)","(27, 22)","(27, 22)",0,v4_plus9_compiler
46,ex46,task133_mirror_ud,True,False,ok,"(27, 22)","(27, 22)","(27, 22)",0,v4_plus9_compiler
46,ex46,task133_zero_pad_top_left,True,False,ok,"(28, 23)","(28, 23)","(28, 23)",0,v4_plus9_compiler
46,ex46,task133_zero_pad_bottom_right,True,False,ok,"(28, 23)","(28, 23)","(28, 23)",0,v4_plus9_compiler
47,ex47,original,True,False,ok,"(30, 21)","(30, 21)","(30, 21)",0,v4_plus9_compiler
47,ex47,task133_color_bijection,True,False,ok,"(30, 21)","(30, 21)","(30, 21)",0,v4_plus9_compiler
47,ex47,task133_transpose,True,False,ok,"(21, 30)","(21, 30)","(21, 30)",0,v4_plus9_compiler
47,ex47,task133_mirror_lr,True,False,ok,"(30, 21)","(30, 21)","(30, 21)",0,v4_plus9_compiler
47,ex47,task133_mirror_ud,True,False,ok,"(30, 21)","(30, 21)","(30, 21)",0,v4_plus9_compiler
47,ex47,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(31, 22)>(30, 30)","(31, 22)","(31, 22)",,,
47,ex47,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(31, 22)>(30, 30)","(31, 22)","(31, 22)",,,
48,ex48,original,True,False,ok,"(25, 27)","(25, 27)","(25, 27)",0,v4_plus9_compiler
48,ex48,task133_color_bijection,True,False,ok,"(25, 27)","(25, 27)","(25, 27)",0,v4_plus9_compiler
48,ex48,task133_transpose,True,False,ok,"(27, 25)","(27, 25)","(27, 25)",0,v4_plus9_compiler
48,ex48,task133_mirror_lr,True,False,ok,"(25, 27)","(25, 27)","(25, 27)",0,v4_plus9_compiler
48,ex48,task133_mirror_ud,True,False,ok,"(25, 27)","(25, 27)","(25, 27)",0,v4_plus9_compiler
48,ex48,task133_zero_pad_top_left,True,False,ok,"(26, 28)","(26, 28)","(26, 28)",0,v4_plus9_compiler
48,ex48,task133_zero_pad_bottom_right,True,False,ok,"(26, 28)","(26, 28)","(26, 28)",0,v4_plus9_compiler
49,ex49,original,True,False,ok,"(21, 20)","(21, 20)","(21, 20)",0,v4_plus9_compiler
49,ex49,task133_color_bijection,True,False,ok,"(21, 20)","(21, 20)","(21, 20)",0,v4_plus9_compiler
49,ex49,task133_transpose,True,False,ok,"(20, 21)","(20, 21)","(20, 21)",0,v4_plus9_compiler
49,ex49,task133_mirror_lr,True,False,ok,"(21, 20)","(21, 20)","(21, 20)",0,v4_plus9_compiler
49,ex49,task133_mirror_ud,True,False,ok,"(21, 20)","(21, 20)","(21, 20)",0,v4_plus9_compiler
49,ex49,task133_zero_pad_top_left,True,False,ok,"(22, 21)","(22, 21)","(22, 21)",0,v4_plus9_compiler
49,ex49,task133_zero_pad_bottom_right,True,False,ok,"(22, 21)","(22, 21)","(22, 21)",0,v4_plus9_compiler
50,ex50,original,True,False,ok,"(20, 26)","(20, 26)","(20, 26)",0,v4_plus9_compiler
50,ex50,task133_color_bijection,True,False,ok,"(20, 26)","(20, 26)","(20, 26)",0,v4_plus9_compiler
50,ex50,task133_transpose,True,False,ok,"(26, 20)","(26, 20)","(26, 20)",0,v4_plus9_compiler
50,ex50,task133_mirror_lr,True,False,ok,"(20, 26)","(20, 26)","(20, 26)",0,v4_plus9_compiler
50,ex50,task133_mirror_ud,True,False,ok,"(20, 26)","(20, 26)","(20, 26)",0,v4_plus9_compiler
50,ex50,task133_zero_pad_top_left,True,False,ok,"(21, 27)","(21, 27)","(21, 27)",0,v4_plus9_compiler
50,ex50,task133_zero_pad_bottom_right,True,False,ok,"(21, 27)","(21, 27)","(21, 27)",0,v4_plus9_compiler
51,ex51,original,True,False,ok,"(28, 14)","(28, 14)","(28, 14)",0,v4_plus9_compiler
51,ex51,task133_color_bijection,True,False,ok,"(28, 14)","(28, 14)","(28, 14)",0,v4_plus9_compiler
51,ex51,task133_transpose,True,False,ok,"(14, 28)","(14, 28)","(14, 28)",0,v4_plus9_compiler
51,ex51,task133_mirror_lr,True,False,ok,"(28, 14)","(28, 14)","(28, 14)",0,v4_plus9_compiler
51,ex51,task133_mirror_ud,True,False,ok,"(28, 14)","(28, 14)","(28, 14)",0,v4_plus9_compiler
51,ex51,task133_zero_pad_top_left,True,False,ok,"(29, 15)","(29, 15)","(29, 15)",0,v4_plus9_compiler
51,ex51,task133_zero_pad_bottom_right,True,False,ok,"(29, 15)","(29, 15)","(29, 15)",0,v4_plus9_compiler
52,ex52,original,True,False,ok,"(13, 24)","(13, 24)","(13, 24)",0,v4_plus9_compiler
52,ex52,task133_color_bijection,True,False,ok,"(13, 24)","(13, 24)","(13, 24)",0,v4_plus9_compiler
52,ex52,task133_transpose,True,False,ok,"(24, 13)","(24, 13)","(24, 13)",0,v4_plus9_compiler
52,ex52,task133_mirror_lr,True,False,ok,"(13, 24)","(13, 24)","(13, 24)",0,v4_plus9_compiler
52,ex52,task133_mirror_ud,True,False,ok,"(13, 24)","(13, 24)","(13, 24)",0,v4_plus9_compiler
52,ex52,task133_zero_pad_top_left,True,False,ok,"(14, 25)","(14, 25)","(14, 25)",0,v4_plus9_compiler
52,ex52,task133_zero_pad_bottom_right,True,False,ok,"(14, 25)","(14, 25)","(14, 25)",0,v4_plus9_compiler
53,ex53,original,True,False,ok,"(26, 28)","(26, 28)","(26, 28)",0,v4_plus9_compiler
53,ex53,task133_color_bijection,True,False,ok,"(26, 28)","(26, 28)","(26, 28)",0,v4_plus9_compiler
53,ex53,task133_transpose,True,False,ok,"(28, 26)","(28, 26)","(28, 26)",0,v4_plus9_compiler
53,ex53,task133_mirror_lr,True,False,ok,"(26, 28)","(26, 28)","(26, 28)",0,v4_plus9_compiler
53,ex53,task133_mirror_ud,True,False,ok,"(26, 28)","(26, 28)","(26, 28)",0,v4_plus9_compiler
53,ex53,task133_zero_pad_top_left,True,False,ok,"(27, 29)","(27, 29)","(27, 29)",0,v4_plus9_compiler
53,ex53,task133_zero_pad_bottom_right,True,False,ok,"(27, 29)","(27, 29)","(27, 29)",0,v4_plus9_compiler
54,ex54,original,True,False,ok,"(28, 30)","(28, 30)","(28, 30)",0,v4_plus9_compiler
54,ex54,task133_color_bijection,True,False,ok,"(28, 30)","(28, 30)","(28, 30)",0,v4_plus9_compiler
54,ex54,task133_transpose,True,False,ok,"(30, 28)","(30, 28)","(30, 28)",0,v4_plus9_compiler
54,ex54,task133_mirror_lr,True,False,ok,"(28, 30)","(28, 30)","(28, 30)",0,v4_plus9_compiler
54,ex54,task133_mirror_ud,True,False,ok,"(28, 30)","(28, 30)","(28, 30)",0,v4_plus9_compiler
54,ex54,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(29, 31)>(30, 30)","(29, 31)","(29, 31)",,,
54,ex54,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(29, 31)>(30, 30)","(29, 31)","(29, 31)",,,
55,ex55,original,True,False,ok,"(20, 19)","(20, 19)","(20, 19)",0,v4_plus9_compiler
55,ex55,task133_color_bijection,True,False,ok,"(20, 19)","(20, 19)","(20, 19)",0,v4_plus9_compiler
55,ex55,task133_transpose,True,False,ok,"(19, 20)","(19, 20)","(19, 20)",0,v4_plus9_compiler
55,ex55,task133_mirror_lr,True,False,ok,"(20, 19)","(20, 19)","(20, 19)",0,v4_plus9_compiler
55,ex55,task133_mirror_ud,True,False,ok,"(20, 19)","(20, 19)","(20, 19)",0,v4_plus9_compiler
55,ex55,task133_zero_pad_top_left,True,False,ok,"(21, 20)","(21, 20)","(21, 20)",0,v4_plus9_compiler
55,ex55,task133_zero_pad_bottom_right,True,False,ok,"(21, 20)","(21, 20)","(21, 20)",0,v4_plus9_compiler
56,ex56,original,True,False,ok,"(12, 26)","(12, 26)","(12, 26)",0,v4_plus9_compiler
56,ex56,task133_color_bijection,True,False,ok,"(12, 26)","(12, 26)","(12, 26)",0,v4_plus9_compiler
56,ex56,task133_transpose,True,False,ok,"(26, 12)","(26, 12)","(26, 12)",0,v4_plus9_compiler
56,ex56,task133_mirror_lr,True,False,ok,"(12, 26)","(12, 26)","(12, 26)",0,v4_plus9_compiler
56,ex56,task133_mirror_ud,True,False,ok,"(12, 26)","(12, 26)","(12, 26)",0,v4_plus9_compiler
56,ex56,task133_zero_pad_top_left,True,False,ok,"(13, 27)","(13, 27)","(13, 27)",0,v4_plus9_compiler
56,ex56,task133_zero_pad_bottom_right,True,False,ok,"(13, 27)","(13, 27)","(13, 27)",0,v4_plus9_compiler
57,ex57,original,True,False,ok,"(13, 19)","(13, 19)","(13, 19)",0,v4_plus9_compiler
57,ex57,task133_color_bijection,True,False,ok,"(13, 19)","(13, 19)","(13, 19)",0,v4_plus9_compiler
57,ex57,task133_transpose,True,False,ok,"(19, 13)","(19, 13)","(19, 13)",0,v4_plus9_compiler
57,ex57,task133_mirror_lr,True,False,ok,"(13, 19)","(13, 19)","(13, 19)",0,v4_plus9_compiler
57,ex57,task133_mirror_ud,True,False,ok,"(13, 19)","(13, 19)","(13, 19)",0,v4_plus9_compiler
57,ex57,task133_zero_pad_top_left,True,False,ok,"(14, 20)","(14, 20)","(14, 20)",0,v4_plus9_compiler
57,ex57,task133_zero_pad_bottom_right,True,False,ok,"(14, 20)","(14, 20)","(14, 20)",0,v4_plus9_compiler
58,ex58,original,True,False,ok,"(25, 20)","(25, 20)","(25, 20)",0,v4_plus9_compiler
58,ex58,task133_color_bijection,True,False,ok,"(25, 20)","(25, 20)","(25, 20)",0,v4_plus9_compiler
58,ex58,task133_transpose,True,False,ok,"(20, 25)","(20, 25)","(20, 25)",0,v4_plus9_compiler
58,ex58,task133_mirror_lr,True,False,ok,"(25, 20)","(25, 20)","(25, 20)",0,v4_plus9_compiler
58,ex58,task133_mirror_ud,True,False,ok,"(25, 20)","(25, 20)","(25, 20)",0,v4_plus9_compiler
58,ex58,task133_zero_pad_top_left,True,False,ok,"(26, 21)","(26, 21)","(26, 21)",0,v4_plus9_compiler
58,ex58,task133_zero_pad_bottom_right,True,False,ok,"(26, 21)","(26, 21)","(26, 21)",0,v4_plus9_compiler
59,ex59,original,True,False,ok,"(24, 27)","(24, 27)","(24, 27)",0,v4_plus9_compiler
59,ex59,task133_color_bijection,True,False,ok,"(24, 27)","(24, 27)","(24, 27)",0,v4_plus9_compiler
59,ex59,task133_transpose,True,False,ok,"(27, 24)","(27, 24)","(27, 24)",0,v4_plus9_compiler
59,ex59,task133_mirror_lr,True,False,ok,"(24, 27)","(24, 27)","(24, 27)",0,v4_plus9_compiler
59,ex59,task133_mirror_ud,True,False,ok,"(24, 27)","(24, 27)","(24, 27)",0,v4_plus9_compiler
59,ex59,task133_zero_pad_top_left,True,False,ok,"(25, 28)","(25, 28)","(25, 28)",0,v4_plus9_compiler
59,ex59,task133_zero_pad_bottom_right,True,False,ok,"(25, 28)","(25, 28)","(25, 28)",0,v4_plus9_compiler
60,ex60,original,True,False,ok,"(10, 30)","(10, 30)","(10, 30)",0,v4_plus9_compiler
60,ex60,task133_color_bijection,True,False,ok,"(10, 30)","(10, 30)","(10, 30)",0,v4_plus9_compiler
60,ex60,task133_transpose,True,False,ok,"(30, 10)","(30, 10)","(30, 10)",0,v4_plus9_compiler
60,ex60,task133_mirror_lr,True,False,ok,"(10, 30)","(10, 30)","(10, 30)",0,v4_plus9_compiler
60,ex60,task133_mirror_ud,True,False,ok,"(10, 30)","(10, 30)","(10, 30)",0,v4_plus9_compiler
60,ex60,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(11, 31)>(30, 30)","(11, 31)","(11, 31)",,,
60,ex60,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(11, 31)>(30, 30)","(11, 31)","(11, 31)",,,
61,ex61,original,True,False,ok,"(30, 15)","(30, 15)","(30, 15)",0,v4_plus9_compiler
61,ex61,task133_color_bijection,True,False,ok,"(30, 15)","(30, 15)","(30, 15)",0,v4_plus9_compiler
61,ex61,task133_transpose,True,False,ok,"(15, 30)","(15, 30)","(15, 30)",0,v4_plus9_compiler
61,ex61,task133_mirror_lr,True,False,ok,"(30, 15)","(30, 15)","(30, 15)",0,v4_plus9_compiler
61,ex61,task133_mirror_ud,True,False,ok,"(30, 15)","(30, 15)","(30, 15)",0,v4_plus9_compiler
61,ex61,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(31, 16)>(30, 30)","(31, 16)","(31, 16)",,,
61,ex61,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(31, 16)>(30, 30)","(31, 16)","(31, 16)",,,
62,ex62,original,True,False,ok,"(26, 25)","(26, 25)","(26, 25)",0,v4_plus9_compiler
62,ex62,task133_color_bijection,True,False,ok,"(26, 25)","(26, 25)","(26, 25)",0,v4_plus9_compiler
62,ex62,task133_transpose,True,False,ok,"(25, 26)","(25, 26)","(25, 26)",0,v4_plus9_compiler
62,ex62,task133_mirror_lr,True,False,ok,"(26, 25)","(26, 25)","(26, 25)",0,v4_plus9_compiler
62,ex62,task133_mirror_ud,True,False,ok,"(26, 25)","(26, 25)","(26, 25)",0,v4_plus9_compiler
62,ex62,task133_zero_pad_top_left,True,False,ok,"(27, 26)","(27, 26)","(27, 26)",0,v4_plus9_compiler
62,ex62,task133_zero_pad_bottom_right,True,False,ok,"(27, 26)","(27, 26)","(27, 26)",0,v4_plus9_compiler
63,ex63,original,True,False,ok,"(14, 20)","(14, 20)","(14, 20)",0,v4_plus9_compiler
63,ex63,task133_color_bijection,True,False,ok,"(14, 20)","(14, 20)","(14, 20)",0,v4_plus9_compiler
63,ex63,task133_transpose,True,False,ok,"(20, 14)","(20, 14)","(20, 14)",0,v4_plus9_compiler
63,ex63,task133_mirror_lr,True,False,ok,"(14, 20)","(14, 20)","(14, 20)",0,v4_plus9_compiler
63,ex63,task133_mirror_ud,True,False,ok,"(14, 20)","(14, 20)","(14, 20)",0,v4_plus9_compiler
63,ex63,task133_zero_pad_top_left,True,False,ok,"(15, 21)","(15, 21)","(15, 21)",0,v4_plus9_compiler
63,ex63,task133_zero_pad_bottom_right,True,False,ok,"(15, 21)","(15, 21)","(15, 21)",0,v4_plus9_compiler
64,ex64,original,True,False,ok,"(10, 16)","(10, 16)","(10, 16)",0,v4_plus9_compiler
64,ex64,task133_color_bijection,True,False,ok,"(10, 16)","(10, 16)","(10, 16)",0,v4_plus9_compiler
64,ex64,task133_transpose,True,False,ok,"(16, 10)","(16, 10)","(16, 10)",0,v4_plus9_compiler
64,ex64,task133_mirror_lr,True,False,ok,"(10, 16)","(10, 16)","(10, 16)",0,v4_plus9_compiler
64,ex64,task133_mirror_ud,True,False,ok,"(10, 16)","(10, 16)","(10, 16)",0,v4_plus9_compiler
64,ex64,task133_zero_pad_top_left,True,False,ok,"(11, 17)","(11, 17)","(11, 17)",0,v4_plus9_compiler
64,ex64,task133_zero_pad_bottom_right,True,False,ok,"(11, 17)","(11, 17)","(11, 17)",0,v4_plus9_compiler
65,ex65,original,True,False,ok,"(19, 13)","(19, 13)","(19, 13)",0,v4_plus9_compiler
65,ex65,task133_color_bijection,True,False,ok,"(19, 13)","(19, 13)","(19, 13)",0,v4_plus9_compiler
65,ex65,task133_transpose,True,False,ok,"(13, 19)","(13, 19)","(13, 19)",0,v4_plus9_compiler
65,ex65,task133_mirror_lr,True,False,ok,"(19, 13)","(19, 13)","(19, 13)",0,v4_plus9_compiler
65,ex65,task133_mirror_ud,True,False,ok,"(19, 13)","(19, 13)","(19, 13)",0,v4_plus9_compiler
65,ex65,task133_zero_pad_top_left,True,False,ok,"(20, 14)","(20, 14)","(20, 14)",0,v4_plus9_compiler
65,ex65,task133_zero_pad_bottom_right,True,False,ok,"(20, 14)","(20, 14)","(20, 14)",0,v4_plus9_compiler
66,ex66,original,True,False,ok,"(28, 27)","(28, 27)","(28, 27)",0,v4_plus9_compiler
