task_id,score,cost,memory,params,local_pass,local_total,nodes,file_size,path,error
133,11.522101528038489,713472,709806,3666,3,3,509,65902,submissions/candidate_mega_swap_onnx/task133.onnx,
134,15.259207863122649,16997,16917,80,3,3,68,7220,submissions/candidate_mega_swap_onnx/task134.onnx,
135,19.097366666598635,366,360,6,3,3,2,381,submissions/candidate_mega_swap_onnx/task135.onnx,
136,16.5093561438173,4869,4700,169,3,3,25,3173,submissions/candidate_mega_swap_onnx/task136.onnx,
137,13.808906465844856,72482,71516,966,3,3,36,3864,submissions/candidate_mega_swap_onnx/task137.onnx,
138,12.804159525036075,197964,197829,135,3,3,143,11562,submissions/candidate_mega_swap_onnx/task138.onnx,
139,16.803012072741105,3630,3456,174,3,3,33,3865,submissions/candidate_mega_swap_onnx/task139.onnx,
140,19.070410856610106,376,360,16,3,3,2,474,submissions/candidate_mega_swap_onnx/task140.onnx,
141,15.33103297180142,15819,15750,69,3,3,21,2345,submissions/candidate_mega_swap_onnx/task141.onnx,
142,17.504458056115745,1800,0,1800,3,3,1,7454,submissions/candidate_mega_swap_onnx/task142.onnx,
143,15.12486048297936,19441,19384,57,3,3,24,2144,submissions/candidate_mega_swap_onnx/task143.onnx,
144,18.333043207570793,786,736,50,3,3,13,1358,submissions/candidate_mega_swap_onnx/task144.onnx,
145,13.796906788126128,73357,72424,933,3,3,325,31434,submissions/candidate_mega_swap_onnx/task145.onnx,
146,17.277765255290394,2258,2232,26,3,3,29,1931,submissions/candidate_mega_swap_onnx/task146.onnx,
147,18.186555400489105,910,0,910,3,3,1,3825,submissions/candidate_mega_swap_onnx/task147.onnx,
148,14.99988495388028,22029,21676,353,3,3,110,6750,submissions/candidate_mega_swap_onnx/task148.onnx,
149,16.45538621300777,5139,5095,44,3,3,13,1404,submissions/candidate_mega_swap_onnx/task149.onnx,
150,18.078341815848873,1014,978,36,3,3,11,1299,submissions/candidate_mega_swap_onnx/task150.onnx,
151,18.186555400489105,910,0,910,3,3,1,3880,submissions/candidate_mega_swap_onnx/task151.onnx,
152,17.504458056115745,1800,0,1800,3,3,1,7454,submissions/candidate_mega_swap_onnx/task152.onnx,
153,13.98913865312719,60528,59427,1101,3,3,544,54531,submissions/candidate_mega_swap_onnx/task153.onnx,
154,14.27290734254795,45574,44584,990,3,3,44,8020,submissions/candidate_mega_swap_onnx/task154.onnx,
155,18.078341815848873,1014,978,36,3,3,11,1299,submissions/candidate_mega_swap_onnx/task155.onnx,
156,14.81313964660019,26552,24653,1899,3,3,375,49215,submissions/candidate_mega_swap_onnx/task156.onnx,
157,10.28397408971704,2460871,2406658,54213,3,3,678,327441,submissions/candidate_mega_swap_onnx/task157.onnx,
158,11.947690056279944,466172,461005,5167,3,3,345,58188,submissions/candidate_mega_swap_onnx/task158.onnx,
159,13.597994922615115,89501,85396,4105,3,3,57,12966,submissions/candidate_mega_swap_onnx/task159.onnx,
160,16.56923653658215,4586,4520,66,3,3,19,2189,submissions/candidate_mega_swap_onnx/task160.onnx,
161,13.174397456688691,136708,136627,81,3,3,51,6008,submissions/candidate_mega_swap_onnx/task161.onnx,
162,13.944501582071068,63291,63248,43,3,3,19,2268,submissions/candidate_mega_swap_onnx/task162.onnx,
163,14.910655480935679,24085,22430,1655,3,3,68,9085,submissions/candidate_mega_swap_onnx/task163.onnx,
164,21.598802618337846,30,0,30,3,3,1,479,submissions/candidate_mega_swap_onnx/task164.onnx,
