task_id,score,cost,memory,params,local_pass,local_total,nodes,file_size,path,error
285,12.935513960531726,173596,149241,24355,1,1,19,98389,submissions/blend_v360/task285.onnx,
286,12.048911420130851,421295,420008,1287,1,1,142,14243,submissions/blend_v360/task286.onnx,
287,13.622779717195147,87310,87200,110,1,1,7,1011,submissions/blend_v360/task287.onnx,
288,14.164584614810318,50788,50584,204,1,1,68,7578,submissions/blend_v360/task288.onnx,
289,14.632967128279184,31794,31714,80,1,1,27,2005,submissions/blend_v360/task289.onnx,
290,13.176616319388852,136405,136307,98,1,1,46,3310,submissions/blend_v360/task290.onnx,
291,15.967829813695296,8368,7432,936,1,1,41,5900,submissions/blend_v360/task291.onnx,
292,16.040045915731902,7785,7680,105,1,1,6,1209,submissions/blend_v360/task292.onnx,
293,14.254191235789891,46435,45939,496,1,1,53,7175,submissions/blend_v360/task293.onnx,
294,17.474360024958465,1855,1720,135,1,1,9,1220,submissions/blend_v360/task294.onnx,
295,14.967723532630954,22749,22683,66,1,1,22,1994,submissions/blend_v360/task295.onnx,
296,16.62000204776161,4359,4005,354,1,1,10,2704,submissions/blend_v360/task296.onnx,
297,15.541550330691859,12816,12750,66,1,1,36,2296,submissions/blend_v360/task297.onnx,
298,14.958099240310245,22969,22434,535,1,1,31,4216,submissions/blend_v360/task298.onnx,
299,17.107174473748884,2678,2616,62,1,1,19,1387,submissions/blend_v360/task299.onnx,
300,13.321593995431844,117996,117868,128,1,1,44,3308,submissions/blend_v360/task300.onnx,
301,13.626888478756976,86952,85104,1848,1,1,48,19286,submissions/blend_v360/task301.onnx,
302,14.730862896060007,28829,28800,29,1,1,33,2439,submissions/blend_v360/task302.onnx,
303,13.332552495593601,116710,116400,310,1,1,9,1855,submissions/blend_v360/task303.onnx,
304,15.412799776925988,14577,14476,101,1,1,17,1547,submissions/blend_v360/task304.onnx,
305,16.71802294113224,3952,3668,284,1,1,6,1683,submissions/blend_v360/task305.onnx,
306,13.494612877068073,99249,99174,75,1,1,33,3086,submissions/blend_v360/task306.onnx,
307,17.504458056115745,1800,0,1800,1,1,1,7454,submissions/blend_v360/task307.onnx,
308,14.147812610391775,51647,51534,113,1,1,60,4034,submissions/blend_v360/task308.onnx,
309,22.697414907005953,10,0,10,1,1,1,217,submissions/blend_v360/task309.onnx,
310,12.964075311132092,168708,168636,72,1,1,66,4108,submissions/blend_v360/task310.onnx,
311,21.598802618337846,30,0,30,1,1,1,479,submissions/blend_v360/task311.onnx,
312,15.547498070873846,12740,12720,20,1,1,6,788,submissions/blend_v360/task312.onnx,
313,13.376857829770772,111652,107105,4547,1,1,34,39724,submissions/blend_v360/task313.onnx,
314,15.616547010315173,11890,11712,178,1,1,218,28158,submissions/blend_v360/task314.onnx,
315,15.468953889124855,13781,13680,101,1,1,10,1209,submissions/blend_v360/task315.onnx,
316,14.150449343922736,51511,51462,49,1,1,49,3697,submissions/blend_v360/task316.onnx,
317,16.577117488055002,4550,3640,910,1,1,3,3888,submissions/blend_v360/task317.onnx,
318,17.90825788490485,1202,1152,50,1,1,10,1560,submissions/blend_v360/task318.onnx,
319,15.138168122732704,19184,11585,7599,1,1,19,11412,submissions/blend_v360/task319.onnx,
320,15.503804222913445,13309,13239,70,1,1,10,1491,submissions/blend_v360/task320.onnx,
321,15.972261224025091,8331,8192,139,1,1,21,1931,submissions/blend_v360/task321.onnx,
322,17.6814604514321,1508,1485,23,1,1,8,968,submissions/blend_v360/task322.onnx,
323,13.50264513002073,98455,97692,763,1,1,113,9125,submissions/blend_v360/task323.onnx,
324,12.841307263516637,190745,167832,22913,1,1,20,92671,submissions/blend_v360/task324.onnx,
325,13.12686484567091,143363,142340,1023,1,1,41,4463,submissions/blend_v360/task325.onnx,
326,19.888012211643456,166,160,6,1,1,2,346,submissions/blend_v360/task326.onnx,
327,15.091325920776573,20104,20072,32,1,1,21,2356,submissions/blend_v360/task327.onnx,
328,13.26958694857172,124295,121894,2401,1,1,132,14856,submissions/blend_v360/task328.onnx,
329,15.453616054694159,13994,13948,46,1,1,20,1574,submissions/blend_v360/task329.onnx,
330,13.009971168668812,161140,158100,3040,1,1,483,37731,submissions/blend_v360/task330.onnx,
331,16.577117488055002,4550,3640,910,1,1,3,3888,submissions/blend_v360/task331.onnx,
332,15.644780366705733,11559,11396,163,1,1,29,4191,submissions/blend_v360/task332.onnx,
333,14.839856753617214,25852,25800,52,1,1,61,4530,submissions/blend_v360/task333.onnx,
334,18.119615917813995,973,680,293,1,1,5,2063,submissions/blend_v360/task334.onnx,
335,13.946161963391347,63186,63076,110,1,1,39,2262,submissions/blend_v360/task335.onnx,
336,15.072649447199344,20483,20376,107,1,1,100,4934,submissions/blend_v360/task336.onnx,
337,22.697414907005953,10,0,10,1,1,1,159,submissions/blend_v360/task337.onnx,
338,13.766140499641521,75649,74375,1274,1,1,36,5514,submissions/blend_v360/task338.onnx,
339,18.112447428335383,980,872,108,1,1,12,2038,submissions/blend_v360/task339.onnx,
340,13.504068111406342,98315,98240,75,1,1,91,3695,submissions/blend_v360/task340.onnx,
341,14.990307288617556,22241,21952,289,1,1,99,8614,submissions/blend_v360/task341.onnx,
342,15.237154777266339,17376,17132,244,1,1,39,3679,submissions/blend_v360/task342.onnx,
343,14.43258812558083,38848,38480,368,1,1,95,7380,submissions/blend_v360/task343.onnx,
344,15.56252405544007,12550,10040,2510,1,1,3,10288,submissions/blend_v360/task344.onnx,
345,14.069969185371464,55828,54888,940,1,1,32,6657,submissions/blend_v360/task345.onnx,
346,15.838219818639194,9526,9405,121,1,1,29,2959,submissions/blend_v360/task346.onnx,
347,17.4404405039923,1919,1872,47,1,1,10,1315,submissions/blend_v360/task347.onnx,
348,16.103411928208782,7307,7168,139,1,1,29,1959,submissions/blend_v360/task348.onnx,
349,12.31440665653225,323060,322920,140,1,1,99,8197,submissions/blend_v360/task349.onnx,
350,14.734337655454574,28729,28080,649,1,1,19,2016,submissions/blend_v360/task350.onnx,
351,13.556103121440207,93330,93289,41,1,1,24,1769,submissions/blend_v360/task351.onnx,
352,16.20079075775861,6629,6600,29,1,1,11,1079,submissions/blend_v360/task352.onnx,
353,16.403810802357263,5411,5186,225,1,1,31,2206,submissions/blend_v360/task353.onnx,
354,14.253416258892775,46471,46220,251,1,1,38,4335,submissions/blend_v360/task354.onnx,
355,14.883419232003163,24750,24618,132,1,1,51,4606,submissions/blend_v360/task355.onnx,
356,16.482406888562437,5002,4880,122,1,1,21,1569,submissions/blend_v360/task356.onnx,
357,16.114559088292417,7226,7186,40,1,1,26,1636,submissions/blend_v360/task357.onnx,
358,12.866008919635279,186091,185674,417,1,1,132,7583,submissions/blend_v360/task358.onnx,
359,13.599593947886078,89358,89217,141,1,1,35,2832,submissions/blend_v360/task359.onnx,
360,15.659245589301884,11393,11360,33,1,1,10,1081,submissions/blend_v360/task360.onnx,
361,15.042639981999383,21107,20849,258,1,1,63,6275,submissions/blend_v360/task361.onnx,
362,15.310510447118379,16147,16004,143,1,1,28,2053,submissions/blend_v360/task362.onnx,
363,14.098807640977503,54241,47793,6448,1,1,26,27811,submissions/blend_v360/task363.onnx,
364,12.023023153353146,432344,432300,44,1,1,125,10500,submissions/blend_v360/task364.onnx,
365,12.470254539222713,276439,276361,78,1,1,218,14408,submissions/blend_v360/task365.onnx,
366,8.242912818661733,18945693,18893275,52418,1,1,2597,285823,submissions/blend_v360/task366.onnx,
367,14.083966527900577,55052,48646,6406,1,1,109,32977,submissions/blend_v360/task367.onnx,
368,13.835186248308016,70602,70552,50,1,1,203,13733,submissions/blend_v360/task368.onnx,
369,15.502302608395981,13329,12800,529,1,1,24,4677,submissions/blend_v360/task369.onnx,
370,12.067473549168138,413547,412297,1250,1,1,398,41171,submissions/blend_v360/task370.onnx,
371,14.880192121497787,24830,24740,90,1,1,21,1830,submissions/blend_v360/task371.onnx,
372,15.476456018341958,13678,13640,38,1,1,10,1072,submissions/blend_v360/task372.onnx,
373,18.027393748698245,1067,1040,27,1,1,6,924,submissions/blend_v360/task373.onnx,
374,13.706226065074445,80320,79594,726,1,1,300,20142,submissions/blend_v360/task374.onnx,
375,15.37193662252015,15185,15113,72,1,1,19,1685,submissions/blend_v360/task375.onnx,
376,14.334865850479234,42836,42798,38,1,1,27,2229,submissions/blend_v360/task376.onnx,
377,13.707235040054005,80239,78099,2140,1,1,207,17361,submissions/blend_v360/task377.onnx,
378,13.886656979979781,67060,66574,486,1,1,98,7256,submissions/blend_v360/task378.onnx,
379,13.406259817740052,108417,106685,1732,1,1,112,12333,submissions/blend_v360/task379.onnx,
380,18.00698487706704,1089,1080,9,1,1,4,608,submissions/blend_v360/task380.onnx,
381,14.081698521231155,55177,54240,937,1,1,20,5721,submissions/blend_v360/task381.onnx,
382,12.29158662583263,330517,319580,10937,1,1,372,67623,submissions/blend_v360/task382.onnx,
383,12.304069015950867,326417,325398,1019,1,1,86,9781,submissions/blend_v360/task383.onnx,
384,13.355064298777188,114112,113976,136,1,1,36,3017,submissions/blend_v360/task384.onnx,
385,21.598802618337846,30,0,30,1,1,1,183,submissions/blend_v360/task385.onnx,
386,17.121844663496674,2639,2592,47,1,1,12,1409,submissions/blend_v360/task386.onnx,
387,13.169100919148114,137434,47716,89718,1,1,15,101207,submissions/blend_v360/task387.onnx,
388,15.205546368488006,17934,17748,186,1,1,50,4623,submissions/blend_v360/task388.onnx,
389,17.409653054397435,1979,1936,43,1,1,15,1158,submissions/blend_v360/task389.onnx,
390,14.615847106792772,32343,31346,997,1,1,41,7686,submissions/blend_v360/task390.onnx,
391,15.750535073339767,10399,10364,35,1,1,44,3352,submissions/blend_v360/task391.onnx,
392,14.16942026189586,50543,47852,2691,1,1,42,13063,submissions/blend_v360/task392.onnx,
393,16.259503270068187,6251,6216,35,1,1,40,3056,submissions/blend_v360/task393.onnx,
394,16.527594991373896,4781,4746,35,1,1,78,5232,submissions/blend_v360/task394.onnx,
395,17.403607695935804,1991,1944,47,1,1,12,1417,submissions/blend_v360/task395.onnx,
396,11.5866101488935,668900,652159,16741,1,1,250,95200,submissions/blend_v360/task396.onnx,
397,14.590598868058901,33170,32806,364,1,1,87,7851,submissions/blend_v360/task397.onnx,
398,12.667748551003035,226897,226135,762,1,1,40,8759,submissions/blend_v360/task398.onnx,
399,15.605173748400485,12026,11549,477,1,1,9,3162,submissions/blend_v360/task399.onnx,
400,13.556113836165991,93329,93289,40,1,1,24,2490,submissions/blend_v360/task400.onnx,
